GeneID	Symbol	Aliases
107985538	LOC107985538	
107985537	LOC107985537	
107985536	LOC107985536	
107985535	LOC107985535	WI2-85898F10.1
107985534	LOC107985534	
107985533	LOC107985533	
107985532	LOC107985532	
107985530	LOC107985530	
107985529	LOC107985529	
107985528	LOC107985528	
107985526	LOC107985526	
107985525	LOC107985525	
107985524	LOC107985524	
107985523	LOC107985523	
107985522	LOC107985522	
107985521	LOC107985521	
107985518	LOC107985518	
107985517	LOC107985517	
107985516	LOC107985516	
107985515	LOC107985515	
107985513	LOC107985513	
107985512	LOC107985512	
107985511	LOC107985511	
107985509	LOC107985509	
107985508	LOC107985508	
107985507	LOC107985507	
107985506	LOC107985506	
107985505	LOC107985505	
107985504	LOC107985504	
107985502	LOC107985502	
107985501	LOC107985501	
107985500	LOC107985500	
107985499	LOC107985499	
107985497	LOC107985497	
107985495	LOC107985495	
107985494	LOC107985494	
107985492	LOC107985492	
107985490	LOC107985490	
107985488	LOC107985488	
107985487	LOC107985487	
107985486	LOC107985486	
107985485	LOC107985485	
107985484	LOC107985484	
107985483	LOC107985483	
107985482	LOC107985482	
107985481	LOC107985481	
107985480	LOC107985480	
107985479	LOC107985479	
107985478	LOC107985478	
107985476	LOC107985476	
107985475	LOC107985475	
107985474	LOC107985474	
107985472	LOC107985472	
107985471	LOC107985471	
107985470	LOC107985470	
107985469	LOC107985469	
107985468	LOC107985468	
107985467	LOC107985467	
107985466	LOC107985466	
107985465	LOC107985465	
107985464	LOC107985464	
107985462	LOC107985462	
107985461	LOC107985461	
107985460	LOC107985460	
107985459	LOC107985459	
107985458	LOC107985458	
107985457	LOC107985457	
107985455	LOC107985455	
107985454	LOC107985454	
107985453	LOC107985453	
107985452	LOC107985452	
107985451	LOC107985451	
107985449	LOC107985449	
107985448	LOC107985448	
107985447	LOC107985447	
107985446	LOC107985446	
107985443	LOC107985443	
107985442	LOC107985442	
107985441	LOC107985441	
107985440	LOC107985440	
107985439	LOC107985439	
107985438	LOC107985438	
107985437	LOC107985437	
107985436	LOC107985436	
107985435	LOC107985435	
107985434	LOC107985434	
107985433	LOC107985433	
107985432	LOC107985432	
107985430	LOC107985430	
107985429	LOC107985429	
107985427	LOC107985427	
107985423	LOC107985423	
107985421	LOC107985421	
107985420	LOC107985420	
107985418	LOC107985418	
107985417	LOC107985417	
107985416	LOC107985416	
107985414	LOC107985414	
107985413	LOC107985413	
107985412	LOC107985412	
107985411	LOC107985411	
107985410	LOC107985410	
107985409	LOC107985409	
107985408	LOC107985408	
107985407	LOC107985407	
107985406	LOC107985406	
107985405	LOC107985405	
107985404	LOC107985404	
107985403	LOC107985403	
107985402	LOC107985402	
107985401	LOC107985401	
107985400	LOC107985400	
107985399	LOC107985399	
107985398	LOC107985398	
107985397	LOC107985397	
107985396	LOC107985396	
107985395	LOC107985395	
107985394	LOC107985394	
107985393	LOC107985393	
107985392	LOC107985392	
107985391	LOC107985391	
107985389	LOC107985389	
107985388	LOC107985388	
107985387	LOC107985387	
107985386	LOC107985386	
107985385	LOC107985385	
107985384	LOC107985384	
107985383	LOC107985383	
107985382	LOC107985382	
107985381	LOC107985381	
107985380	LOC107985380	
107985379	LOC107985379	
107985377	LOC107985377	
107985376	LOC107985376	
107985375	LOC107985375	
107985373	LOC107985373	
107985372	LOC107985372	
107985371	LOC107985371	
107985369	LOC107985369	
107985368	LOC107985368	
107985367	LOC107985367	
107985366	LOC107985366	
107985365	LOC107985365	
107985364	LOC107985364	
107985363	LOC107985363	
107985362	LOC107985362	
107985361	LOC107985361	
107985360	LOC107985360	
107985359	LOC107985359	
107985358	LOC107985358	
107985357	LOC107985357	
107985354	LOC107985354	
107985352	LOC107985352	
107985349	LOC107985349	
107985347	LOC107985347	
107985346	LOC107985346	
107985345	LOC107985345	
107985342	LOC107985342	
107985341	LOC107985341	
107985340	LOC107985340	
107985338	LOC107985338	
107985337	LOC107985337	
107985336	LOC107985336	
107985335	LOC107985335	
107985334	LOC107985334	
107985332	LOC107985332	
107985329	LOC107985329	
107985327	LOC107985327	
107985326	LOC107985326	
107985325	LOC107985325	
107985324	LOC107985324	
107985323	LOC107985323	
107985322	LOC107985322	
107985321	LOC107985321	
107985320	LOC107985320	
107985318	LOC107985318	
107985317	LOC107985317	
107985315	LOC107985315	
107985314	LOC107985314	
107985311	LOC107985311	
107985309	LOC107985309	
107985308	LOC107985308	
107985306	LOC107985306	
107985305	LOC107985305	
107985304	LOC107985304	
107985303	LOC107985303	
107985302	LOC107985302	
107985301	LOC107985301	
107985300	LOC107985300	
107985299	LOC107985299	
107985297	LOC107985297	
107985296	LOC107985296	
107985295	LOC107985295	
107985293	LOC107985293	
107985291	LOC107985291	
107985290	LOC107985290	
107985289	LOC107985289	
107985288	LOC107985288	
107985287	LOC107985287	
107985286	LOC107985286	
107985285	LOC107985285	
107985284	LOC107985284	
107985282	LOC107985282	
107985281	LOC107985281	
107985279	LOC107985279	
107985278	LOC107985278	
107985276	LOC107985276	
107985273	LOC107985273	
107985272	LOC107985272	
107985271	LOC107985271	
107985270	LOC107985270	
107985269	LOC107985269	
107985268	LOC107985268	
107985265	LOC107985265	
107985264	LOC107985264	
107985263	LOC107985263	
107985262	LOC107985262	
107985261	LOC107985261	
107985260	LOC107985260	
107985259	LOC107985259	
107985258	LOC107985258	
107985256	LOC107985256	
107985255	LOC107985255	
107985253	LOC107985253	
107985251	LOC107985251	
107985250	LOC107985250	
107985249	LOC107985249	
107985246	LOC107985246	
107985245	LOC107985245	
107985244	LOC107985244	
107985243	LOC107985243	
107985242	LOC107985242	
107985241	LOC107985241	
107985239	LOC107985239	
107985238	LOC107985238	
107985236	LOC107985236	
107985235	LOC107985235	
107985233	LOC107985233	
107985232	LOC107985232	
107985231	LOC107985231	
107985230	LOC107985230	
107985229	LOC107985229	
107985228	LOC107985228	
107985227	LOC107985227	
107985225	LOC107985225	
107985224	LOC107985224	
107985223	LOC107985223	
107985222	LOC107985222	
107985221	LOC107985221	
107985220	LOC107985220	
107985219	LOC107985219	
107985217	LOC107985217	
107985216	LOC107985216	
107985215	LOC107985215	
107985213	LOC107985213	
107985212	LOC107985212	
107985211	LOC107985211	
107985210	LOC107985210	
107985209	LOC107985209	
107985208	LOC107985208	
107985207	LOC107985207	
107985206	LOC107985206	
107985204	LOC107985204	
107985203	LOC107985203	
107985201	LOC107985201	
107985200	LOC107985200	
107985194	LOC107985194	
107985193	LOC107985193	
107985192	LOC107985192	
107985191	LOC107985191	
107985189	LOC107985189	
107985188	LOC107985188	
107985186	LOC107985186	
107985185	LOC107985185	
107985184	LOC107985184	
107985183	LOC107985183	
107985182	LOC107985182	
107985181	LOC107985181	
107985180	LOC107985180	
107985179	LOC107985179	
107985178	LOC107985178	
107985177	LOC107985177	
107985176	LOC107985176	
107985174	LOC107985174	
107985173	LOC107985173	
107985172	LOC107985172	
107985171	LOC107985171	
107985168	LOC107985168	
107985166	LOC107985166	
107985165	LOC107985165	
107985164	LOC107985164	
107985163	LOC107985163	
107985162	LOC107985162	
107985161	LOC107985161	
107985160	LOC107985160	
107985159	LOC107985159	
107985158	LOC107985158	
107985157	LOC107985157	
107985156	LOC107985156	
107985155	LOC107985155	
107985154	LOC107985154	
107985153	LOC107985153	
107985152	LOC107985152	
107985151	LOC107985151	
107985149	LOC107985149	
107985147	LOC107985147	
107985145	LOC107985145	
107985144	LOC107985144	
107985143	LOC107985143	
107985142	LOC107985142	
107985141	LOC107985141	
107985139	LOC107985139	
107985138	LOC107985138	
107985137	LOC107985137	
107985136	LOC107985136	
107985135	LOC107985135	
107985134	LOC107985134	
107985132	LOC107985132	
107985131	LOC107985131	
107985130	LOC107985130	
107985129	LOC107985129	
107985126	LOC107985126	
107985125	LOC107985125	
107985124	LOC107985124	
107985122	LOC107985122	
107985120	LOC107985120	
107985119	LOC107985119	
107985118	LOC107985118	
107985116	LOC107985116	
107985115	LOC107985115	
107985114	LOC107985114	
107985113	LOC107985113	
107985110	LOC107985110	
107985107	LOC107985107	
107985106	LOC107985106	
107985104	LOC107985104	
107985103	LOC107985103	
107985102	LOC107985102	
107985101	LOC107985101	
107985100	LOC107985100	
107985099	LOC107985099	
107985098	LOC107985098	
107985097	LOC107985097	
107985096	LOC107985096	
107985095	LOC107985095	
107985094	LOC107985094	
107985093	LOC107985093	
107985092	LOC107985092	
107985091	LOC107985091	
107985090	LOC107985090	
107985089	LOC107985089	
107985088	LOC107985088	
107985087	LOC107985087	
107985086	LOC107985086	
107985085	LOC107985085	
107985082	LOC107985082	
107985081	LOC107985081	
107985080	LOC107985080	
107985079	LOC107985079	
107985078	LOC107985078	
107985077	LOC107985077	
107985076	LOC107985076	
107985075	LOC107985075	
107985074	LOC107985074	
107985073	LOC107985073	
107985072	LOC107985072	
107985071	LOC107985071	
107985069	LOC107985069	
107985068	LOC107985068	
107985067	LOC107985067	
107985065	LOC107985065	
107985064	LOC107985064	
107985063	LOC107985063	
107985061	LOC107985061	
107985059	LOC107985059	
107985057	LOC107985057	
107985056	LOC107985056	
107985055	LOC107985055	
107985054	LOC107985054	
107985053	LOC107985053	
107985052	LOC107985052	
107985051	LOC107985051	
107985050	LOC107985050	
107985049	LOC107985049	
107985048	LOC107985048	
107985047	LOC107985047	
107985046	LOC107985046	
107985044	LOC107985044	
107985043	LOC107985043	
107985041	LOC107985041	
107985040	LOC107985040	
107985039	LOC107985039	
107985038	LOC107985038	
107985037	LOC107985037	
107985036	LOC107985036	
107985035	LOC107985035	
107985034	LOC107985034	
107985032	LOC107985032	
107985031	LOC107985031	
107985029	LOC107985029	
107985028	LOC107985028	
107985027	LOC107985027	
107985026	LOC107985026	
107985023	LOC107985023	
107985022	LOC107985022	
107985021	LOC107985021	
107985020	LOC107985020	
107985019	LOC107985019	
107985018	LOC107985018	
107985017	LOC107985017	
107985015	LOC107985015	
107985014	LOC107985014	
107985013	LOC107985013	
107985012	LOC107985012	
107985011	LOC107985011	
107985010	LOC107985010	
107985009	LOC107985009	
107985007	LOC107985007	
107985006	LOC107985006	
107985005	LOC107985005	
107985004	LOC107985004	
107985002	LOC107985002	
107985001	LOC107985001	
107985000	LOC107985000	
107984999	LOC107984999	
107984998	LOC107984998	
107984997	LOC107984997	
107984996	LOC107984996	
107984993	LOC107984993	
107984992	LOC107984992	
107984991	LOC107984991	
107984990	LOC107984990	
107984989	LOC107984989	
107984988	LOC107984988	
107984986	LOC107984986	
107984984	LOC107984984	
107984983	LOC107984983	
107984982	LOC107984982	
107984980	LOC107984980	
107984979	LOC107984979	
107984976	LOC107984976	
107984972	LOC107984972	
107984971	LOC107984971	
107984970	LOC107984970	
107984969	LOC107984969	
107984967	LOC107984967	
107984966	LOC107984966	
107984965	LOC107984965	
107984964	LOC107984964	
107984963	LOC107984963	
107984962	LOC107984962	
107984961	LOC107984961	
107984960	LOC107984960	
107984957	LOC107984957	
107984956	LOC107984956	
107984955	LOC107984955	
107984954	LOC107984954	
107984952	LOC107984952	
107984951	LOC107984951	
107984950	LOC107984950	
107984948	LOC107984948	
107984947	LOC107984947	
107984946	LOC107984946	
107984945	LOC107984945	
107984943	LOC107984943	
107984942	LOC107984942	
107984941	LOC107984941	
107984940	LOC107984940	
107984936	LOC107984936	
107984935	LOC107984935	
107984934	LOC107984934	
107984933	LOC107984933	
107984932	LOC107984932	
107984931	LOC107984931	
107984929	LOC107984929	
107984928	LOC107984928	
107984919	LOC107984919	
107984918	LOC107984918	
107984917	LOC107984917	
107984916	LOC107984916	
107984915	LOC107984915	
107984913	LOC107984913	
107984912	LOC107984912	
107984911	LOC107984911	
107984910	LOC107984910	
107984909	LOC107984909	
107984906	LOC107984906	
107984905	LOC107984905	
107984904	LOC107984904	
107984903	LOC107984903	
107984902	LOC107984902	
107984901	LOC107984901	
107984900	LOC107984900	
107984898	LOC107984898	
107984897	LOC107984897	
107984896	LOC107984896	
107984895	LOC107984895	
107984894	LOC107984894	
107984893	LOC107984893	
107984892	LOC107984892	
107984891	LOC107984891	
107984890	LOC107984890	
107984889	LOC107984889	
107984888	LOC107984888	
107984887	LOC107984887	
107984886	LOC107984886	
107984881	LOC107984881	
107984880	LOC107984880	
107984878	LOC107984878	
107984877	LOC107984877	
107984876	LOC107984876	LA16c-306A4.2
107984875	LOC107984875	
107984874	LOC107984874	
107984872	LOC107984872	
107984871	LOC107984871	
107984870	LOC107984870	
107984869	LOC107984869	
107984868	LOC107984868	
107984867	LOC107984867	
107984865	LOC107984865	
107984862	LOC107984862	
107984861	LOC107984861	
107984859	LOC107984859	
107984858	LOC107984858	
107984856	LOC107984856	
107984855	LOC107984855	
107984854	LOC107984854	
107984852	LOC107984852	
107984851	LOC107984851	
107984850	LOC107984850	
107984849	LOC107984849	
107984847	LOC107984847	
107984844	LOC107984844	
107984842	LOC107984842	
107984841	LOC107984841	
107984840	LOC107984840	
107984839	LOC107984839	
107984837	LOC107984837	
107984836	LOC107984836	
107984835	LOC107984835	
107984834	LOC107984834	
107984833	LOC107984833	
107984832	LOC107984832	
107984831	LOC107984831	
107984830	LOC107984830	
107984829	LOC107984829	
107984828	LOC107984828	
107984827	LOC107984827	
107984826	LOC107984826	
107984825	LOC107984825	
107984824	LOC107984824	
107984823	LOC107984823	
107984822	LOC107984822	
107984821	LOC107984821	
107984819	LOC107984819	
107984817	LOC107984817	
107984816	LOC107984816	
107984815	LOC107984815	
107984814	LOC107984814	
107984812	LOC107984812	
107984809	LOC107984809	
107984807	LOC107984807	
107984806	LOC107984806	
107984805	LOC107984805	
107984803	LOC107984803	
107984802	LOC107984802	
107984801	LOC107984801	
107984800	LOC107984800	
107984798	LOC107984798	
107984794	LOC107984794	
107984793	LOC107984793	
107984792	LOC107984792	
107984791	LOC107984791	
107984790	LOC107984790	
107984789	LOC107984789	
107984788	LOC107984788	
107984787	LOC107984787	
107984786	LOC107984786	
107984785	LOC107984785	
107984783	LOC107984783	
107984782	LOC107984782	
107984781	LOC107984781	
107984779	LOC107984779	
107984778	LOC107984778	
107984777	LOC107984777	
107984776	LOC107984776	
107984774	LOC107984774	
107984772	LOC107984772	
107984770	LOC107984770	
107984766	LOC107984766	
107984763	LOC107984763	
107984761	LOC107984761	
107984760	LOC107984760	
107984759	LOC107984759	
107984758	LOC107984758	
107984757	LOC107984757	
107984756	LOC107984756	
107984755	LOC107984755	
107984754	LOC107984754	
107984751	LOC107984751	
107984750	LOC107984750	
107984749	LOC107984749	
107984748	LOC107984748	
107984747	LOC107984747	
107984746	LOC107984746	
107984745	LOC107984745	
107984743	LOC107984743	
107984741	LOC107984741	
107984740	LOC107984740	
107984739	LOC107984739	
107984737	LOC107984737	
107984736	LOC107984736	
107984735	LOC107984735	
107984734	LOC107984734	
107984733	LOC107984733	
107984732	LOC107984732	
107984731	LOC107984731	
107984728	LOC107984728	
107984727	LOC107984727	
107984725	LOC107984725	
107984724	LOC107984724	
107984723	LOC107984723	
107984720	LOC107984720	
107984718	LOC107984718	
107984716	LOC107984716	
107984715	LOC107984715	
107984714	LOC107984714	
107984713	LOC107984713	
107984711	LOC107984711	
107984710	LOC107984710	
107984709	LOC107984709	
107984708	LOC107984708	
107984706	LOC107984706	
107984705	LOC107984705	
107984704	LOC107984704	
107984702	LOC107984702	
107984701	LOC107984701	
107984699	LOC107984699	
107984698	LOC107984698	
107984697	LOC107984697	
107984696	LOC107984696	
107984695	LOC107984695	
107984694	LOC107984694	
107984693	LOC107984693	
107984692	LOC107984692	
107984691	LOC107984691	
107984690	LOC107984690	
107984689	LOC107984689	
107984686	LOC107984686	
107984685	LOC107984685	
107984684	LOC107984684	
107984682	LOC107984682	
107984681	LOC107984681	
107984679	LOC107984679	
107984678	LOC107984678	
107984676	LOC107984676	
107984674	LOC107984674	
107984673	LOC107984673	
107984671	LOC107984671	
107984670	LOC107984670	
107984669	LOC107984669	
107984668	LOC107984668	
107984667	LOC107984667	
107984665	LOC107984665	
107984664	LOC107984664	
107984663	LOC107984663	
107984661	LOC107984661	
107984660	LOC107984660	
107984659	LOC107984659	
107984658	LOC107984658	
107984656	LOC107984656	
107984655	LOC107984655	
107984654	LOC107984654	
107984653	LOC107984653	
107984652	LOC107984652	
107984651	LOC107984651	
107984650	LOC107984650	
107984649	LOC107984649	
107984647	LOC107984647	
107984646	LOC107984646	
107984645	LOC107984645	
107984644	LOC107984644	
107984643	LOC107984643	
107984642	LOC107984642	
107984641	LOC107984641	
107984639	LOC107984639	
107984635	LOC107984635	
107984634	LOC107984634	
107984631	LOC107984631	
107984630	LOC107984630	
107984629	LOC107984629	
107984628	LOC107984628	
107984627	LOC107984627	
107984626	LOC107984626	
107984625	LOC107984625	
107984624	LOC107984624	
107984622	LOC107984622	
107984621	LOC107984621	
107984620	LOC107984620	
107984619	LOC107984619	
107984618	LOC107984618	
107984617	LOC107984617	
107984616	LOC107984616	
107984615	LOC107984615	
107984613	LOC107984613	
107984611	LOC107984611	
107984610	LOC107984610	
107984609	LOC107984609	
107984608	LOC107984608	
107984607	LOC107984607	
107984606	LOC107984606	
107984604	LOC107984604	
107984602	LOC107984602	
107984601	LOC107984601	
107984599	LOC107984599	
107984598	LOC107984598	
107984597	LOC107984597	
107984596	LOC107984596	
